reaction,left_comp,right_comp,left_smiles,right_smiles
DM456,*C1=C(*)C(*)=C(/C2=C(\*)OC3=C(*)C(*)=C(*)C(*)=C3C2=O)C([H])=C1*//CC1=C(C)C=C2C(=C1)NC1=C(NC(=O)NC1=O)N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]//O=O,[1*]C1=C(O)C(/C2=C(\[9*])OC3=C([8*])C([7*])=C([6*])C([5*])=C3C2=O)=C([4*])C([3*])=C1[2*]//CC1=C(C)C=C2C(=C1)/N=C1/C(=O)[N-]C(=O)N=C1N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]//[H]O[H]//[H+],*C1=C(*)C(*)=C(/C2=C(\*)OC3=C(*)C(*)=C(*)C(*)=C3C2=O)C([H])=C1*.CC1=C(C)C=C2C(=C1)NC1=C(NC(=O)NC1=O)N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].O=O,[1*]C1=C(O)C(/C2=C(\[9*])OC3=C([8*])C([7*])=C([6*])C([5*])=C3C2=O)=C([4*])C([3*])=C1[2*].CC1=C(C)C=C2C(=C1)/N=C1/C(=O)[N-]C(=O)N=C1N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].[H]O[H].[H+]
DM457,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-],[H][C@@]12CCC(=C)[C@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-],[H][C@@]12CCC(=C)[C@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C
DM458,CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](C)C(=O)[C@H](O)[C@H]3O)O2)C(=O)NC1=O,CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3CC(=O)C(=O)[C@@H](C)O3)O2)C(=O)NC1=O//[H]O[H],CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](C)C(=O)[C@H](O)[C@H]3O)O2)C(=O)NC1=O,CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3CC(=O)C(=O)[C@@H](C)O3)O2)C(=O)NC1=O.[H]O[H]
DM459,C[C@H](O)C(=O)[O-]//NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1,CC(=O)C(=O)[O-]//NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1//[H+],C[C@H](O)C(=O)[O-].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1,CC(=O)C(=O)[O-].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]
DM460,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(C(=O)[O-])=CC=C1O//S1[Fe]S[Fe+]1//S1[Fe]S[Fe+]1//O=O//[H+]//[H+],CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(C(=O)[O-])=CC(O)=C1O//S1[Fe+]S[Fe+]1//S1[Fe+]S[Fe+]1//[H]O[H],CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(C(=O)[O-])=CC=C1O.S1[Fe]S[Fe+]1.S1[Fe]S[Fe+]1.O=O.[H+].[H+],CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(C(=O)[O-])=CC(O)=C1O.S1[Fe+]S[Fe+]1.S1[Fe+]S[Fe+]1.[H]O[H]
DM461,[H][C@@]12COC(=O)[C@@]3([H])C[C@H](O)CC[C@]3(C)[C@@]1([H])CC[C@@]1(C)[C@@]2([H])CC[C@]1([H])[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)C(C)C//CC1=C(C)C=C2C(=C1)/N=C1/C(=O)[N-]C(=O)N=C1N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]//[H]O[H]//[H+],[H][C@@]12CC(=O)[C@@]3([H])C[C@H](O)CC[C@]3(C)[C@@]1([H])CC[C@@]1(C)[C@@]2([H])CC[C@]1([H])[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)C(C)C//CC1=C(C)C=C2C(=C1)NC1=C(NC(=O)NC1=O)N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]//O=O,[H][C@@]12COC(=O)[C@@]3([H])C[C@H](O)CC[C@]3(C)[C@@]1([H])CC[C@@]1(C)[C@@]2([H])CC[C@]1([H])[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)C(C)C.CC1=C(C)C=C2C(=C1)/N=C1/C(=O)[N-]C(=O)N=C1N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].[H]O[H].[H+],[H][C@@]12CC(=O)[C@@]3([H])C[C@H](O)CC[C@]3(C)[C@@]1([H])CC[C@@]1(C)[C@@]2([H])CC[C@]1([H])[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)C(C)C.CC1=C(C)C=C2C(=C1)NC1=C(NC(=O)NC1=O)N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].O=O
DM462,*N[C@@H](CCCC[NH3+])C(*)=O//[H][C@]12CS[C@@H](CCCCC(=O)[O-])[C@@]1([H])NC(=O)N2//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,*N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@]2([H])NC(=O)N[C@]12[H])C(*)=O//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O//O=P([O-])([O-])OP(=O)([O-])O//[H+],*N[C@@H](CCCC[NH3+])C(*)=O.[H][C@]12CS[C@@H](CCCCC(=O)[O-])[C@@]1([H])NC(=O)N2.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,*N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@]2([H])NC(=O)N[C@]12[H])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+]
DM463,*N[C@@H](CC1=CN=C(CC[C@H]([NH3+])C(=O)[O-])N1)C(*)=O//C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O//C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O//C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,*N[C@@H](CC1=CNC(CC[C@@H](C(=O)[O-])[N+](C)(C)C)=N1)C(*)=O//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O//[H+]//[H+]//[H+],*N[C@@H](CC1=CN=C(CC[C@H]([NH3+])C(=O)[O-])N1)C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,*N[C@@H](CC1=CNC(CC[C@@H](C(=O)[O-])[N+](C)(C)C)=N1)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+].[H+]
DM464,COC1=CC2=C(C=C1)N(O)C(=O)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)O2//O=C1C=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C(=O)N1//[H+],COC1=CC=C2C(=C1)OC(O)C(=O)N2O//O=C1C=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)C(=O)N1,COC1=CC2=C(C=C1)N(O)C(=O)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)O2.O=C1C=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C(=O)N1.[H+],COC1=CC=C2C(=C1)OC(O)C(=O)N2O.O=C1C=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)C(=O)N1
DM465,[H]C(=[NH2+])N[C@@H](CCC(=O)[O-])C(=O)[O-]//[H]O[H],[H]C(N)=O//[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],[H]C(=[NH2+])N[C@@H](CCC(=O)[O-])C(=O)[O-].[H]O[H],[H]C(N)=O.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-]
DM466,*O[C@H]1[C@@H](O)[C@H](C2=CN(C)C(=O)NC2=O)O[C@@H]1COP(*)(=O)[O-]//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O//[H+],*O[C@H]1[C@@H](O)[C@H](C2=CNC(=O)NC2=O)O[C@@H]1COP(*)(=O)[O-]//C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,*O[C@H]1[C@@H](O)[C@H](C2=CN(C)C(=O)NC2=O)O[C@@H]1COP(*)(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+],*O[C@H]1[C@@H](O)[C@H](C2=CNC(=O)NC2=O)O[C@@H]1COP(*)(=O)[O-].C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O
DM467,C=CC1=C(C)/C2=C/C3=N/C(=C4\C5=C(C(=O)[C-]4C(=O)OC)/C(C)=C(/C=C4\N=C(/C=C/1N2)C(C)=C4CC)N5)[C@@H](CCC(=O)[O-])[C@@H]3C//[H]O[H]//[H+],C=CC1=C(C)/C2=C/C3=N/C(=C4/CC(=O)C5=C4NC(=C\5C)/C=C4\N=C(/C=C/1N2)C(C)=C4CC)[C@@H](CCC(=O)[O-])[C@@H]3C//CO//O=C=O,C=CC1=C(C)/C2=C/C3=N/C(=C4\C5=C(C(=O)[C-]4C(=O)OC)/C(C)=C(/C=C4\N=C(/C=C/1N2)C(C)=C4CC)N5)[C@@H](CCC(=O)[O-])[C@@H]3C.[H]O[H].[H+],C=CC1=C(C)/C2=C/C3=N/C(=C4/CC(=O)C5=C4NC(=C\5C)/C=C4\N=C(/C=C/1N2)C(C)=C4CC)[C@@H](CCC(=O)[O-])[C@@H]3C.CO.O=C=O
DM468,O=C1N[C@@H](C/C2=C/NC3=C2C=CC=C3)/C2=N/C3=C(C=CC=C3)C(=O)N2C2=C1C=CC=C2//NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1//O=O//[H+],[H][C@]12NC3=C(C=CC=C3)[C@@]1(O)C[C@H]1C3=NC4=C(C=CC=C4)C(=O)N3C3=C(C=CC=C3)C(=O)N12//NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1//[H]O[H],O=C1N[C@@H](C/C2=C/NC3=C2C=CC=C3)/C2=N/C3=C(C=CC=C3)C(=O)N2C2=C1C=CC=C2.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+],[H][C@]12NC3=C(C=CC=C3)[C@@]1(O)C[C@H]1C3=NC4=C(C=CC=C4)C(=O)N3C3=C(C=CC=C3)C(=O)N12.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H]
DM469,[NH3+]CCSC[C@H]([NH3+])C(=O)[O-]//NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1,[H][C@@]1(C(=O)[O-])CCSC=N1//[H][N+]([H])([H])[H]//NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1//[H+]//[H+],[NH3+]CCSC[C@H]([NH3+])C(=O)[O-].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1,[H][C@@]1(C(=O)[O-])CCSC=N1.[H][N+]([H])([H])[H].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H+]
DM470,C[C@H](O)[C@H](O)CC(=O)C(=O)[O-]//[H]O[H],C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)[O-],C[C@H](O)[C@H](O)CC(=O)C(=O)[O-].[H]O[H],C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)[O-]
DM471,[H][C@@]12OC3=CC(O)=CC=C3[C@]1(O)COC1=C2/C=C/C(O)=C\1CC=C(C)C//CC1=C(C)C=C2C(=C1)NC1=C(NC(=O)NC1=O)N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]//O=O,[H][C@@]12OC3=C(C=CC(O)=C3)[C@]1(O)COC1=C3C=CC(C)(C)OC3=CC=C12//CC1=C(C)C=C2C(=C1)/N=C1/C(=O)[N-]C(=O)N=C1N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]//[H]O[H]//[H]O[H]//[H+],[H][C@@]12OC3=CC(O)=CC=C3[C@]1(O)COC1=C2/C=C/C(O)=C\1CC=C(C)C.CC1=C(C)C=C2C(=C1)NC1=C(NC(=O)NC1=O)N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].O=O,[H][C@@]12OC3=C(C=CC(O)=C3)[C@]1(O)COC1=C3C=CC(C)(C)OC3=CC=C12.CC1=C(C)C=C2C(=C1)/N=C1/C(=O)[N-]C(=O)N=C1N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].[H]O[H].[H]O[H].[H+]
DM472,O=C([O-])C[NH2+]CC(=O)[O-]//CC1=C(C)C=C2C(=C1)/N=C1/C(=O)[N-]C(=O)N=C1N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]//[H]C(=O)C(=O)[O-]//[H]O[H],O=C([O-])CN(CC(=O)[O-])CC(=O)[O-]//CC1=C(C)C=C2C(=C1)NC1=C(NC(=O)NC1=O)N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]//O=O,O=C([O-])C[NH2+]CC(=O)[O-].CC1=C(C)C=C2C(=C1)/N=C1/C(=O)[N-]C(=O)N=C1N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].[H]C(=O)C(=O)[O-].[H]O[H],O=C([O-])CN(CC(=O)[O-])CC(=O)[O-].CC1=C(C)C=C2C(=C1)NC1=C(NC(=O)NC1=O)N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].O=O
DM473,*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OC(=O)[C@@H](N)[C@@H](C)O//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O//O=P([O-])([O-])OP(=O)([O-])O//[H+],*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1O//C[C@@H](O)[C@H]([NH3+])C(=O)[O-]//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OC(=O)[C@@H](N)[C@@H](C)O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O.[H+],*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1O.C[C@@H](O)[C@H]([NH3+])C(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
DM474,CC(=O)N[C@H]1[C@@H](O[C@@H]2[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](C)[C@H]2NC(C)=O)O[C@H](CO)[C@H](O)[C@@H]1O//CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](N3C=CC(=O)NC3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,CC(=O)N[C@H]1[C@@H](O[C@@H]2[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](C)[C@H]2NC(C)=O)O[C@H](CO)[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]1O//O=C1C=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C(=O)N1//[H+],CC(=O)N[C@H]1[C@@H](O[C@@H]2[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](C)[C@H]2NC(C)=O)O[C@H](CO)[C@H](O)[C@@H]1O.CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](N3C=CC(=O)NC3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,CC(=O)N[C@H]1[C@@H](O[C@@H]2[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](C)[C@H]2NC(C)=O)O[C@H](CO)[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]1O.O=C1C=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C(=O)N1.[H+]
DM475,[H][C@]1([C@@H](O)CO)OC(=O)[C@@H](O)[C@H]1O//NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1,[H][C@]1([C@@H](O)C=O)OC(=O)[C@@H](O)[C@H]1O//NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1//[H+],[H][C@]1([C@@H](O)CO)OC(=O)[C@@H](O)[C@H]1O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1,[H][C@]1([C@@H](O)C=O)OC(=O)[C@@H](O)[C@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]
DM476,*OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O//[H]O[H],*OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C//CC(=O)[O-]//[H+],*OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O.[H]O[H],*OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C.CC(=O)[O-].[H+]
DM477,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1=CCCCC1=O//[H]O[H]//[H]O[H],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)CCCC(=O)[O-]//[H+],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1=CCCCC1=O.[H]O[H].[H]O[H],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)CCCC(=O)[O-].[H+]
