reaction_id,true_ec,true_class,BEC-Pred_correct,CLAIRE_correct,SelenzymeRF_correct,SIMMER_correct,Theia_correct,BridgIT_correct,E-zyme1_correct,E-zyme2_correct,MajorityVote_correct,MajorityVoteCore4_correct,n_methods_correct
R03996,2.4.1.183,2,True,True,False,True,False,False,True,True,True,True,7
R01739,1.1.1.215,1,True,True,True,False,True,False,True,False,True,True,7
R10016,2.1.1.250,2,True,True,True,False,True,False,True,False,True,True,7
R02836,1.1.1.146,1,True,False,True,True,True,False,True,False,True,True,7
R00260,5.1.1.3,5,True,True,False,False,True,False,True,True,True,True,7
R02352,1.1.1.51|1.1.1.62,1,True,False,True,True,True,False,True,False,True,True,7
R09710,5.4.99.34,5,True,True,False,True,True,False,False,True,True,True,7
R04833,1.1.1.50,1,True,False,True,True,True,False,True,False,True,True,7
R10578,1.13.11.77,1,True,True,False,False,True,False,True,True,True,True,7
R10751,2.8.2.-,2,True,True,True,False,True,True,False,False,True,True,7
R09904,5.3.2.3,5,False,True,True,True,True,False,True,False,True,True,7
R02011,4.2.3.-,4,True,False,True,True,True,False,False,True,True,True,7
R10539,1.14.11.44,1,True,False,True,True,True,False,False,True,True,True,7
R01621,4.1.2.9,4,True,True,True,True,True,False,False,False,True,True,7
R02930,3.5.1.65,3,True,False,False,True,True,True,True,False,True,True,7
R11426,1.3.1.112,1,True,True,True,False,True,False,True,False,True,True,7
R02517,1.14.13.63,1,True,True,True,False,True,True,False,False,True,True,7
R05575,1.1.1.429,1,True,False,True,True,True,False,True,False,True,True,7
R08836,1.13.11.-,1,True,True,False,True,True,False,True,True,True,True,8
R06643,2.3.1.235|2.3.1.-,2,True,True,True,True,True,False,True,False,True,True,8
R01416,3.5.3.12,3,True,True,False,True,True,True,False,True,True,True,8
R02036,4.2.1.12,4,True,True,True,False,True,False,True,True,True,True,8
R03640,1.14.11.9,1,True,False,True,True,True,False,True,True,True,True,8
R05588,2.8.3.15,2,True,True,True,False,True,True,False,True,True,True,8
R12052,1.14.13.-,1,True,True,False,False,True,True,True,True,True,True,8
R02279,4.2.1.41,4,True,True,True,False,True,False,True,True,True,True,8
R11694,3.1.1.105,3,True,True,True,True,True,True,False,False,True,True,8
R00357,1.4.3.2|1.4.3.16,1,True,True,True,False,True,True,False,True,True,True,8
R08574,2.7.1.161,2,True,True,True,True,True,True,False,False,True,True,8
R12362,1.1.1.417,1,True,True,True,False,True,False,True,True,True,True,8
R07248,2.3.1.122,2,True,True,True,False,True,False,True,True,True,True,8
R12851,4.3.2.2,4,True,False,True,True,True,True,False,True,True,True,8
R02555,1.1.1.58,1,True,True,True,True,True,False,True,False,True,True,8
R11724,1.1.1.408,1,True,True,False,True,True,False,True,True,True,True,8
R11156,1.14.13.216,1,True,True,True,True,True,True,False,False,True,True,8
R08639,5.4.2.2|5.4.2.5,5,True,True,True,True,True,False,True,False,True,True,8
R08381,2.3.1.76,2,True,True,True,True,True,False,True,False,True,True,8
R08109,1.14.12.10,1,True,True,True,True,True,True,False,False,True,True,8
R11877,1.1.1.348,1,True,True,True,False,True,False,True,True,True,True,8
R04202,3.1.1.60,3,True,True,False,True,True,True,True,False,True,True,8
R06637,2.3.1.-,2,True,True,True,True,True,False,True,False,True,True,8
R11855,4.2.3.188,4,True,False,True,True,True,False,True,True,True,True,8
R02714,3.1.1.30,3,True,True,False,True,True,False,True,True,True,True,8
R07150,1.1.1.186,1,True,True,False,True,True,True,True,False,True,True,8
R01418,3.5.3.20,3,True,False,False,True,True,True,True,True,True,True,8
R10580,3.2.1.188,3,True,True,True,True,True,True,False,False,True,True,8
R11508,2.1.1.332,2,True,True,True,True,True,True,False,False,True,True,8
R03604,3.2.1.126,3,True,True,True,True,True,True,False,False,True,True,8
R01085,3.7.1.5|3.7.1.20,3,True,True,False,True,True,True,False,True,True,True,8
R00499,3.1.2.13,3,True,True,False,True,True,True,False,True,True,True,8
R00897,2.5.1.47|2.5.1.65,2,True,True,True,True,True,True,False,False,True,True,8
R04099,1.1.1.230,1,True,True,True,True,True,False,True,False,True,True,8
R02712,3.5.1.67,3,True,True,False,True,True,False,True,True,True,True,8
R08540,4.2.3.56,4,True,False,True,True,True,False,True,True,True,True,8
R03887,3.5.99.5,3,True,False,True,False,True,True,True,True,True,True,8
R00644,1.11.1.11,1,True,True,True,False,True,True,True,False,True,True,8
R07256,2.4.1.13,2,True,True,True,False,True,False,True,True,True,True,8
R05602,4.2.1.-,4,True,True,False,True,True,False,True,True,True,True,8
R05646,2.7.1.167,2,True,True,True,True,True,True,False,False,True,True,8
R11765,1.5.1.3|1.5.1.33,1,True,True,True,False,True,False,True,True,True,True,8
R04247,2.7.7.14|2.7.7.107,2,True,True,True,True,True,True,False,False,True,True,8
R02623,2.1.1.80,2,True,True,True,True,True,False,True,False,True,True,8
R06601,3.5.2.17,3,True,True,True,True,False,True,False,True,True,True,8
R08318,1.14.14.-,1,True,True,True,False,True,False,True,True,True,True,8
R06982,4.4.1.22,4,True,True,True,False,True,False,True,True,True,True,8
R07890,1.1.1.35|1.1.1.211,1,True,True,True,True,True,False,True,False,True,True,8
R08895,3.5.1.112,3,True,True,False,True,True,True,False,True,True,True,8
R11869,5.5.1.28,5,True,True,False,True,True,False,True,True,True,True,8
R03200,5.4.99.8,5,True,True,True,True,True,False,False,True,True,True,8
R05462,1.14.13.233,1,True,True,True,True,True,True,False,False,True,True,8
R10003,6.2.1.38,6,True,True,True,True,True,True,False,False,True,True,8
R10493,4.2.3.143,4,True,True,True,True,True,False,False,True,True,True,8
R11165,2.1.1.314,2,True,True,True,True,True,False,True,False,True,True,8
R09111,4.2.3.44,4,True,False,True,True,True,False,True,True,True,True,8
R00045,1.10.3.1|1.14.18.1,1,True,True,True,False,True,False,True,True,True,True,8
R10565,1.1.1.-,1,True,True,True,True,True,False,True,False,True,True,8
R07672,5.1.3.18,5,True,True,False,True,True,False,True,True,True,True,8
R10000,2.1.1.246|2.1.1.247|2.1.1.251|2.1.1.253,2,True,True,True,False,True,False,True,True,True,True,8
R08198,1.1.1.95,1,True,True,False,True,True,True,True,False,True,True,8
R03056,2.3.1.59,2,True,True,False,True,True,True,True,False,True,True,8
R04410,2.3.1.152,2,False,True,True,False,True,True,True,True,True,True,8
R09888,4.2.3.88,4,True,False,True,True,True,False,True,True,True,True,8
R02990,2.8.3.6,2,True,False,True,True,True,True,False,True,True,True,8
R00026,3.2.1.21,3,True,True,True,True,True,False,False,True,True,True,8
R00493,2.6.1.-,2,True,True,True,False,True,True,True,False,True,True,8
R03720,2.3.1.65,2,True,False,True,True,False,True,True,True,True,True,8
R00870,1.1.1.138,1,True,True,True,True,True,False,True,False,True,True,8
R03847,1.1.1.-,1,True,True,True,True,True,False,True,False,True,True,8
R07147,1.1.1.119|1.1.1.359|1.1.1.360,1,True,True,True,True,True,False,True,False,True,True,8
R08314,3.3.2.-,3,True,True,False,True,True,False,True,True,True,True,8
R10196,2.1.1.263,2,True,True,True,True,True,False,True,False,True,True,8
R07049,1.13.11.-,1,True,False,True,True,True,False,True,True,True,True,8
R03620,3.5.1.39,3,True,True,False,True,True,True,True,False,True,True,8
R11197,1.14.13.-,1,True,False,True,False,True,True,True,True,True,True,8
R05100,3.7.1.11,3,False,True,True,False,True,True,True,True,True,True,8
R11792,3.4.19.16,3,True,True,True,True,True,True,False,False,True,True,8
R10299,2.4.1.299,2,True,False,True,True,True,False,True,True,True,True,8
R06811,2.4.2.35,2,True,True,True,True,True,False,False,True,True,True,8
R07238,2.1.1.107,2,True,True,True,True,True,False,True,False,True,True,8
R02268,5.3.99.5,5,True,True,True,False,True,False,True,True,True,True,8
R10770,6.2.1.42,6,True,True,True,False,True,True,False,True,True,True,8
R06602,4.2.99.21,4,False,True,True,False,True,True,True,True,True,True,8
R02228,3.1.3.39,3,True,True,True,True,True,True,False,False,True,True,8
R00485,3.5.1.1|3.5.1.38|3.5.5.4,3,True,False,True,True,True,False,True,True,True,True,8
R07303,3.5.1.91,3,True,True,True,True,True,True,False,False,True,True,8
R04470,3.2.1.22,3,True,True,True,True,True,True,False,False,True,True,8
R01574,1.1.1.116|1.1.1.117,1,True,True,True,True,True,False,True,False,True,True,8
R11119,1.4.3.-,1,True,True,True,True,True,True,False,False,True,True,8
R04586,3.2.1.52,3,True,True,True,False,True,True,False,True,True,True,8
R10276,4.2.3.140,4,True,False,True,True,True,False,True,True,True,True,8
R13064,3.2.1.40,3,True,True,True,True,True,True,False,False,True,True,8
R09915,5.4.99.55,5,True,True,True,True,True,False,False,True,True,True,8
R06496,2.4.1.-,2,True,False,False,True,True,True,True,True,True,True,8
R07225,1.21.3.6,1,True,True,True,False,True,False,True,True,True,True,8
R00809,2.4.1.167,2,True,False,True,True,False,True,True,True,True,True,8
R04204,4.2.1.17,4,True,True,False,True,True,False,True,True,True,True,8
R10290,2.4.2.51,2,True,True,True,True,True,False,False,True,True,True,8
R04531,2.4.1.87,2,True,False,True,True,False,True,True,True,True,True,8
R00328,3.6.1.5|3.6.1.6|3.6.1.42,3,True,True,True,True,True,True,False,False,True,True,8
R03612,3.1.1.70,3,True,True,False,False,True,True,True,True,True,True,8
R02189,2.7.1.63,2,True,True,True,False,True,False,True,True,True,True,8
R02094,2.7.4.9|2.7.4.12,2,True,True,True,True,True,True,False,False,True,True,8
R08985,2.1.1.-,2,True,True,True,False,True,False,True,True,True,True,8
R06466,5.4.99.41,5,True,True,True,True,True,False,False,True,True,True,8
R07978,1.17.3.2,1,True,True,True,False,True,False,True,True,True,True,8
R08807,2.3.1.219,2,True,False,True,True,True,True,True,False,True,True,8
R01769,1.17.3.2,1,True,True,True,False,True,True,True,False,True,True,8
R12106,1.3.1.114,1,True,False,True,True,True,False,True,True,True,True,8
R09715,5.5.1.16,5,True,True,True,True,True,False,False,True,True,True,8
R06574,2.1.1.68,2,True,True,True,True,True,True,False,False,True,True,8
R03371,3.1.3.8|3.1.3.62,3,True,True,False,True,True,True,False,True,True,True,8
R01449,2.8.3.1,2,True,True,True,True,False,True,False,True,True,True,8
R00304,3.1.3.10,3,True,True,False,True,True,True,False,True,True,True,8
R10644,2.8.3.21,2,True,False,True,True,True,True,False,True,True,True,8
R03635,3.2.1.26,3,True,False,True,True,True,True,False,True,True,True,8
R10051,3.7.1.18,3,True,True,True,False,True,True,True,False,True,True,8
R05412,1.13.11.-,1,True,True,True,True,True,True,False,False,True,True,8
R10781,4.1.1.110,4,True,True,True,False,True,False,True,True,True,True,8
R09483,4.1.1.88,4,True,True,False,True,False,True,True,True,True,True,8
R04514,2.3.1.135,2,True,False,True,False,True,True,True,True,True,True,8
R09951,1.1.1.369,1,True,True,True,True,True,False,True,False,True,True,8
R09769,5.3.1.28,5,False,True,True,True,True,False,True,True,True,True,8
R01966,3.2.1.165,3,True,True,True,True,True,False,False,True,True,True,8
R07894,1.1.1.35|1.1.1.211,1,True,True,True,True,True,False,True,False,True,True,8
R03540,3.5.1.107,3,True,False,False,True,True,True,True,True,True,True,8
R11696,1.1.1.415,1,True,False,True,True,True,False,True,True,True,True,8
R07143,1.1.1.287,1,True,True,True,True,True,False,True,False,True,True,8
R05518,4.2.1.159,4,True,True,True,True,True,False,True,False,True,True,8
R13402,1.1.1.441,1,True,True,True,False,True,False,True,True,True,True,8
R13145,2.3.1.-,2,True,True,True,True,True,False,False,True,True,True,8
R12554,5.1.3.-,5,True,True,True,True,False,False,True,True,True,True,8
R06951,5.3.99.9,5,False,True,True,True,True,False,True,True,True,True,8
R07255,2.3.1.171,2,True,False,True,True,True,True,True,False,True,True,8
R11544,3.2.1.197,3,True,True,True,True,True,True,False,False,True,True,8
R01397,2.1.3.2,2,True,True,True,False,True,True,False,True,True,True,8
R01030,3.1.4.2|3.1.4.46,3,True,False,True,True,True,True,False,True,True,True,8
R10643,2.8.3.21,2,True,True,True,False,True,True,False,True,True,True,8
R03673,5.3.3.12,5,True,True,True,False,True,False,True,True,True,True,8
R02530,4.4.1.5,4,True,True,True,True,True,True,False,False,True,True,8
R11587,2.3.1.262,2,True,True,True,False,False,True,True,True,True,True,8
R05176,5.1.3.20,5,True,True,True,True,False,False,True,True,True,True,8
R12963,3.2.1.52,3,True,True,True,False,True,True,False,True,True,True,8
R10718,1.1.1.-,1,True,True,True,False,True,True,True,False,True,True,8
R01976,1.1.1.157,1,True,True,True,True,True,False,True,False,True,True,8
R13253,3.2.1.220,3,True,True,False,True,True,True,False,True,True,True,8
R04452,3.1.1.47,3,True,True,True,True,True,True,False,False,True,True,8
R12881,2.5.1.-,2,True,True,True,True,True,True,False,False,True,True,8
R08146,1.2.1.3,1,True,True,True,False,True,False,True,True,True,True,8
R03183,1.1.1.20,1,True,True,True,True,True,False,True,False,True,True,8
R01877,3.1.3.6,3,True,True,True,False,True,True,False,True,True,True,8
R10039,3.2.1.21,3,True,False,True,True,True,True,False,True,True,True,8
R03410,2.1.1.16,2,True,True,True,True,True,False,True,False,True,True,8
R01216,2.1.2.11|4.1.2.12,2|4,True,True,True,False,False,True,True,True,True,True,8
R04466,2.3.1.78,2,True,True,True,True,True,False,True,False,True,True,8
R01660,2.7.1.106,2,True,True,True,False,False,True,True,True,True,True,8
R04277,3.1.1.57,3,True,True,True,True,True,False,False,True,True,True,8
R09371,2.1.1.-,2,True,True,True,True,True,False,True,False,True,True,8
R09780,5.3.1.27,5,True,True,True,True,False,False,True,True,True,True,8
R10344,3.1.4.56,3,True,True,False,True,True,False,True,True,True,True,8
R01057,5.4.2.2|5.4.2.7,5,True,True,True,True,True,False,True,False,True,True,8
R04153,2.1.1.3,2,True,True,True,False,True,False,True,True,True,True,8
R09331,2.4.1.326,2,True,False,True,False,True,True,True,True,True,True,8
R09684,4.2.3.36,4,True,False,True,True,True,False,True,True,True,True,8
R02231,1.14.13.22,1,True,True,True,True,True,True,False,False,True,True,8
R04965,2.3.1.85|2.3.1.86|2.3.1.-|4.2.1.59,2|4,True,True,True,False,True,False,True,True,True,True,8
R02411,2.4.1.82,2,True,False,True,True,False,True,True,True,True,True,8
R09558,4.2.3.77,4,True,False,True,True,True,False,True,True,True,True,8
R04534,1.1.1.100|1.1.1.-|2.3.1.85|2.3.1.86,1|2,True,True,True,False,True,True,True,False,True,True,8
R08108,1.14.12.10,1,True,True,True,True,True,True,False,False,True,True,8
R03350,3.1.3.45,3,True,False,True,True,True,True,False,True,True,True,8
R10972,3.1.4.57,3,True,True,False,True,True,False,True,True,True,True,8
R01051,2.7.1.15,2,True,True,True,True,True,True,False,False,True,True,8
R03254,2.5.1.55,2,True,False,True,True,True,True,False,True,True,True,8
R03457,4.2.1.19,4,True,True,True,False,True,False,True,True,True,True,8
R08651,1.1.1.124,1,True,True,True,True,True,False,True,False,True,True,8
R00660,2.5.1.7,2,True,False,True,False,True,True,True,True,True,True,8
R09078,1.1.1.304,1,True,True,True,False,True,True,True,False,True,True,8
R10865,2.4.1.-,2,True,True,True,True,False,False,True,True,True,True,8
R11087,2.5.1.125,2,True,True,True,True,True,True,False,False,True,True,8
R01460,3.2.1.104,3,True,True,False,True,True,True,False,True,True,True,8
R01738,1.1.1.69,1,True,True,True,True,True,False,True,False,True,True,8
R00490,4.3.1.1,4,True,True,True,True,True,True,False,False,True,True,8
R08889,1.13.11.67,1,True,False,True,True,True,False,True,True,True,True,8
R11566,4.2.1.106,4,True,True,True,True,True,False,True,False,True,True,8
R08823,2.3.1.-,2,False,True,True,False,True,True,True,True,True,True,8
R07186,1.14.11.25,1,True,False,False,True,True,True,True,True,True,True,8
R05385,4.5.1.-,4,False,True,True,True,True,True,True,False,True,True,8
R09123,4.2.3.43,4,True,True,True,True,True,False,False,True,True,True,8
R00339,4.2.1.32,4,True,True,False,True,True,False,True,True,True,True,8
R02773,2.6.1.33,2,True,True,False,True,True,False,True,True,True,True,8
R06770,2.4.1.302,2,True,False,False,True,True,True,True,True,True,True,8
R06595,4.2.1.144,4,True,True,True,True,False,False,True,True,True,True,8
R00102,3.2.2.5|3.2.2.6|3.5.1.-,3,True,True,False,True,True,True,False,True,True,True,8
R11290,1.1.1.-,1,True,True,True,True,True,False,True,False,True,True,8
R02454,1.1.1.57,1,True,True,True,True,True,False,True,False,True,True,8
R02983,1.1.1.-,1,True,True,False,True,True,True,True,False,True,True,8
R02085,4.2.1.18,4,True,True,False,True,True,False,True,True,True,True,8
R08645,4.2.1.170,4,True,False,True,True,True,False,True,True,True,True,8
R03450,3.1.3.43,3,True,True,True,True,True,True,False,False,True,True,8
R00512,2.7.4.14|2.7.4.25,2,True,True,True,True,True,True,False,False,True,True,8
R10109,1.13.11.64,1,True,True,True,True,True,False,True,False,True,True,8
R09910,5.4.99.50,5,True,True,True,True,True,False,False,True,True,True,8
R09844,2.5.1.58,2,True,True,True,True,True,False,False,True,True,True,8
R07598,1.4.3.20,1,True,True,True,True,True,True,False,False,True,True,8
R07264,2.4.1.230,2,True,False,True,True,False,True,True,True,True,True,8
R05219,2.1.1.152,2,True,True,True,True,True,False,True,False,True,True,8
R01566,3.5.3.3,3,True,True,True,False,True,True,False,True,True,True,8
R07437,1.1.1.195,1,True,True,True,False,True,True,True,False,True,True,8
R02499,1.1.1.145|5.3.3.1,1|5,True,False,True,True,True,True,True,False,True,True,8
R04537,2.3.1.85|2.3.1.86|2.3.1.-|4.2.1.59,2|4,True,True,True,False,True,False,True,True,True,True,8
R03942,1.1.1.173,1,True,True,True,True,True,False,True,False,True,True,8
