Reaction ID	Name	Equation	ec	Definition	R Class	Canonical_SMILES	Isomeric_SMILES	All_Found	Complete_Canonical	Complete_Isomeric	balanced	Promiscuous
R02928	galactitol:NAD+ 2-oxidoreductase	C01697 + C00003 <=> C00795 + C00004 + C00080	1.1.1.16	Galactitol + NAD+ <=> D-Tagatose + NADH + H+	RC00001  C00003_C00004	C(C(C(C(C(CO)O)O)O)O)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1C(C(C(C(O1)(CO)O)O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]	C([C@H]([C@@H]([C@@H]([C@H](CO)O)O)O)O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]	True	True	True	False	False
R10063	UDP-glucose:delphinidin 3-O-(6''-O-malonyl)-beta-D-glucoside 3',5'-O-glucosyltransferase	2 C00029 + C16301 <=> 2 C00015 + C16303	2.4.1.249	2 UDP-glucose + Delphinidin 3-O-(6''-O-malonyl)-beta-D-glucoside <=> 2 UDP + Ternatin C5	RC00005  C00015_C00029	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O.OC(=O)CC(=O)OC[C@H]4O[C@@H](Oc2cc1c(cc(O)cc1O)[o+]c2c3cc(O)c(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]4O>>C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O.OC[C@H]6O[C@@H](Oc2cc(cc(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O)c4[o+]c3cc(O)cc(O)c3cc4O[C@@H]5O[C@H](COC(=O)CC(O)=O)[C@@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@@H](O)[C@@H]6O	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O.O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O>>C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O.O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)[C@H](O)[C@@H](O)[C@@H]1O	False	True	True	False	False
R04028	6-acetamido-2-oxohexanoate:2-oxoglutarata aminotransferase	C03846 + C00026 <=> C03682 + C00025	2.6.1.65	6-Acetamido-3-aminohexanoate + 2-Oxoglutarate <=> 6-Acetamido-3-oxohexanoate + L-Glutamate	RC00006  C00025_C00026	CC(=O)NCCCC(CC(=O)O)N.C(CC(=O)O)C(=O)C(=O)O>>CC(=O)NCCCC(=O)CC(=O)O.C(CC(=O)O)C(C(=O)O)N	CC(=O)NCCCC(CC(=O)O)N.C(CC(=O)O)C(=O)C(=O)O>>CC(=O)NCCCC(=O)CC(=O)O.C(CC(=O)O)[C@@H](C(=O)O)N	True	True	True	True	False
R13030		C14179 + C00010 + C00002 <=> C19685 + C00020 + C00013	6.2.1.-	Sulfoacetate + CoA + ATP <=> Sulfoacetyl-CoA + AMP + Diphosphate	RC00014  C14179_C19685	OC(=O)CS(O)(=O)=O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O.C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CS(=O)(=O)O)O.C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N.OP(=O)(O)OP(=O)(O)O	O=C(O)CS(=O)(=O)O.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O.C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CS(=O)(=O)O)O.C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N.OP(=O)(O)OP(=O)(O)O	False	True	True	True	False
R05687	dTDP-4-keto-6-deoxyglucose reductase	C07277 + C00006 <=> C11907 + C00005 + C00080	1.1.1.266	dTDP-D-fucose + NADP+ <=> dTDP-4-oxo-6-deoxy-D-glucose + NADPH + H+	RC00001  C00005_C00006	CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>C[C@H]3O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(C)C(=O)NC2=O)[C@H](O)[C@@H](O)C3=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]	C[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C)C(=O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]	False	True	True	False	False
R07731	malonyl-CoA:isoflavone-7-O-beta-D-glucoside 6''-O-malonyltransferase	C10509 + C00083 <=> C16222 + C00010	2.3.1.115	Ononin + Malonyl-CoA <=> Formononetin 7-O-(6-O-malonyl-beta-D-glucoside) + CoA	RC00004  C00010_C00083	COc1ccc(cc1)C3=COc2cc(ccc2C3=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O>>COc1ccc(cc1)C3=COc2cc(ccc2C3=O)O[C@@H]4O[C@H](COC(=O)CC(O)=O)[C@@H](O)[C@H](O)[C@H]4O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O	COc1ccc(-c2coc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3c2=O)cc1.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O>>COc1ccc(-c2coc3cc(O[C@@H]4O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]4O)ccc3c2=O)cc1.CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O	False	True	True	True	False
R03905	Glu-tRNA(Gln):L-glutamine amido-ligase (ADP-forming)	C02282 + C00025 + C00009 + C00008 <=> C06112 + C00064 + C00002 + C00001	6.3.5.7	Glutaminyl-tRNA + L-Glutamate + Orthophosphate + ADP <=> L-Glutamyl-tRNA(Gln) + L-Glutamine + ATP + H2O	RC00002  C00002_C00008	*[C@@H]5O[C@H](CO)[C@@H](OP(O)(=O)OC[C@H]1O[C@@H](*)[C@H](O)[C@@H]1OP(O)(=O)OC[C@H]2O[C@H]([C@H](OC(=O)[C@@H](N)CCC(N)=O)[C@@H]2O)N4C=Nc3c(N)ncnc34)[C@H]5O.C(CC(=O)O)C(C(=O)O)N.OP(=O)(O)O.C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N>>*[C@@H]5O[C@H](CO)[C@@H](OP(O)(=O)OC[C@H]1O[C@@H](*)[C@H](O)[C@@H]1OP(O)(=O)OC[C@H]2O[C@H]([C@H](OC(=O)[C@@H](N)CCC(O)=O)[C@@H]2O)N4C=Nc3c(N)ncnc34)[C@H]5O.C(CC(=O)N)C(C(=O)O)N.C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.O	*[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H](*)[C@H](O)[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](OC(=O)[C@@H](N)CCC(N)=O)[C@@H]2O)[C@H]1O.C(CC(=O)O)[C@@H](C(=O)O)N.OP(=O)(O)O.C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N>>*[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H](*)[C@H](O)[C@@H]2OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](OC(=O)[C@@H](N)CCC(=O)O)[C@@H]2O)[C@H]1O.C(CC(=O)N)[C@@H](C(=O)O)N.C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.O	False	True	True	True	False
R10741	epithienamycin-F,2-oxoglutarate:oxygen oxidoreductase (dehydrating)	C17399 + C00026 + C00007 <=> C11755 + C00042 + C00011 + C00001	1.14.20.-	Epithienamycin F + 2-Oxoglutarate + Oxygen <=> Epithienamycin E + Succinate + CO2 + H2O	RC03268  C11755_C17399	CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCNC(=O)C)OS(=O)(=O)O.C(CC(=O)O)C(=O)C(=O)O.O=O>>CC(C1C2CC(=C(N2C1=O)C(=O)O)SC=CNC(=O)C)OS(=O)(=O)O.C(CC(=O)O)C(=O)O.C(=O)=O.O	C[C@@H]([C@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)SCCNC(=O)C)OS(=O)(=O)O.C(CC(=O)O)C(=O)C(=O)O.O=O>>C[C@@H]([C@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)S/C=C/NC(=O)C)OS(=O)(=O)O.C(CC(=O)O)C(=O)O.C(=O)=O.O	True	True	True	True	False
R12481		C00486 + C22198 <=> C00500 + C22199	1.3.98.-	Bilirubin + Oxidised coenzyme F420-(gamma-Glu)n <=> Biliverdin + Reduced coenzyme F420-(gamma-Glu)n	RC01983  C00486_C00500	CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)C=C4C(=C(C(=O)N4)C=C)C.CC(C(=O)NC(CCC(=O)O)C(=O)O)OP(=O)(O)OCC(C(C(CN1C2=CC(=O)C=CC2=CC3=C1NC(=O)NC3=O)O)O)O>>CC1=C(C(=CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)NC1=CC4=NC(=O)C(=C4C)C=C)CCC(=O)O.CC(C(=O)NC(CCC(=O)O)C(=O)O)OP(=O)(O)OCC(C(C(CN1C2=C(CC3=C1NC(=O)NC3=O)C=CC(=C2)O)O)O)O	CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)/C=C\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/C=C\4/C(=C(C(=O)N4)C=C)C.C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)OP(=O)(O)OC[C@H]([C@H]([C@H](CN1C2=CC(=O)C=CC2=CC3=C1NC(=O)NC3=O)O)O)O>>CC\1=C(/C(=C/C2=C(C(=C(N2)/C=C\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/N/C1=C\C4=NC(=O)C(=C4C)C=C)CCC(=O)O.C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)OP(=O)(O)OC[C@H]([C@H]([C@H](CN1C2=C(CC3=C1NC(=O)NC3=O)C=CC(=C2)O)O)O)O	True	True	True	True	False
R10962	S-adenosyl-L-methionine:3-hydroxy-5-methyl-1-naphthoate 3-O-methyltransferase	C00019 + C20805 <=> C00021 + C20980	2.1.1.302	S-Adenosyl-L-methionine + 3-Hydroxy-5-methyl-1-naphthoate <=> S-Adenosyl-L-homocysteine + 3-Methoxy-5-methyl-1-naphthoate	RC00003  C00019_C00021	C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.CC1=C2C=C(C=C(C2=CC=C1)C(=O)O)O>>C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N.CC1=C2C=C(C=C(C2=CC=C1)C(=O)O)OC	C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.CC1=C2C=C(C=C(C2=CC=C1)C(=O)O)O>>C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N.CC1=C2C=C(C=C(C2=CC=C1)C(=O)O)OC	True	True	True	True	False
R06942	(3S)-3-hydroxyacyl-CoA hydro-lyase	C14144 + C00001 <=> C14145	4.2.1.17	5-Carboxy-2-pentenoyl-CoA + H2O <=> (3S)-3-Hydroxyadipyl-CoA	RC01095  C14144_C14145	CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N3C=Nc2c(N)ncnc23)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/CCC(O)=O.O>>CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N3C=Nc2c(N)ncnc23)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@H](O)CCC(O)=O	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/CCC(=O)O.O>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@H](O)CCC(=O)O	False	True	True	True	False
R11629	15,17(3)-seco-F430-17(3)-acid cyclo-ligase (ADP-forming)	C21512 + C00002 <=> C05777 + C00008 + C00009	6.4.1.9	15,17(3)-Seco-F430-17(3)-acid + ATP <=> Coenzyme F430 + ADP + Orthophosphate		CC12CC(=O)NC13CC4C(C(C(=N4)CC5C(C(C(=N5)C=C6C(C(C(=CC(=N3)C2CCC(=O)O)[N-]6)CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O)(C)CC(=O)N)CCC(=O)O.[Ni+2].C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N>>CC12CC(=O)NC13CC4C(C(C(=N4)CC5C(C6CCC(=O)C(=C7C(C(C(=CC(=N3)C2CCC(=O)O)[N-]7)CC(=O)O)CCC(=O)O)C6=N5)CC(=O)O)(C)CC(=O)N)CCC(=O)O.[Ni+2].C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N.OP(=O)(O)O	C[C@@]12CC(=O)N[C@@]13C[C@H]4[C@H]([C@](C(=N4)C[C@@H]5[C@H]([C@@H](C(=N5)/C=C\6/[C@H]([C@@H](/C(=C/C(=N3)[C@H]2CCC(=O)O)/[N-]6)CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O)(C)CC(=O)N)CCC(=O)O.[Ni+2].C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N>>C[C@@]12CC(=O)N[C@@]13C[C@H]4[C@H]([C@](C(=N4)C[C@@H]5[C@H]([C@@H]6CCC(=O)/C(=C/7\[C@H]([C@@H](/C(=C/C(=N3)[C@H]2CCC(=O)O)/[N-]7)CC(=O)O)CCC(=O)O)/C6=N5)CC(=O)O)(C)CC(=O)N)CCC(=O)O.[Ni+2].C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N.OP(=O)(O)O	True	True	True	True	False
R08387	phosphatidylcholine:retinol O-acyltransferase	C00157 + C00473 <=> C04233 + C02075	2.3.1.135	Phosphatidylcholine + Retinol <=> 2-Acyl-sn-glycero-3-phosphocholine + Retinyl ester	RC00041  C00157_C04233  C00473_C02075	C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl.CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C>>*C(=O)O[C@H](CO)COP(O)(=O)OCC[N+](C)(C)C.*C(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C	C1[C@@H]2[C@@H]3[C@H]([C@H]1[C@H]4[C@@H]2O4)[C@@]5(C(=C([C@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl.CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C>>*C(=O)O[C@H](CO)COP(=O)(O)OCC[N+](C)(C)C.*C(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	False	True	True	False	False
R08823	1-O-feruloyl-beta-D-glucose:betanin feruloyltransferase	C08540 + C17759 <=> C08552 + C00031	2.3.1.-	Betanin + 1-O-Feruloyl-beta-D-glucose <=> Lampranthin II + D-Glucose	RC00041  C08540_C08552	C1C(NC(=CC1=CC=[N+]2C(CC3=CC(=C(C=C32)O)OC4C(C(C(C(O4)CO)O)O)O)C(=O)[O-])C(=O)O)C(=O)O.COC1=C(C=CC(=C1)C=CC(=O)OC2C(C(C(C(O2)CO)O)O)O)O>>COC1=C(C=CC(=C1)C=CC(=O)OCC2C(C(C(C(O2)OC3=C(C=C4C(=C3)CC([N+]4=CC=C5CC(NC(=C5)C(=O)O)C(=O)O)C(=O)[O-])O)O)O)O)O.C(C1C(C(C(C(O1)O)O)O)O)O	C\1[C@H](NC(=C/C1=C/C=[N+]2[C@@H](CC3=CC(=C(C=C32)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C(=O)[O-])C(=O)O)C(=O)O.COC1=C(C=CC(=C1)/C=C/C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O>>COC1=C(C=CC(=C1)/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(C=C4C(=C3)C[C@H]([N+]4=C/C=C/5\C[C@H](NC(=C5)C(=O)O)C(=O)O)C(=O)[O-])O)O)O)O)O.C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O	True	True	True	True	False
R11873		C21497 + C00229 <=> C00020 + C21505	6.2.1.50	4-Hydroxybenzoyl-adenylate + Acyl-carrier protein <=> AMP + 4-Hydroxybenzoyl-[acp]		C1=CC(=CC=C1C(=O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)O)O.*S>>C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N.*SC(=O)c1ccc(O)cc1	C1=CC(=CC=C1C(=O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)O.*S>>C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N.*SC(=O)c1ccc(O)cc1	False	True	True	True	False
R01229	GMP:diphosphate 5-phospho-alpha-D-ribosyltransferase	C00144 + C00013 <=> C00242 + C00119	2.4.2.8|2.4.2.22	GMP + Diphosphate <=> Guanine + 5-Phospho-alpha-D-ribose 1-diphosphate	RC00063  C00144_C00242	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(NC2=O)N.OP(=O)(O)OP(=O)(O)O>>C1=NC2=C(N1)C(=O)NC(=N2)N.C(C1C(C(C(O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(NC2=O)N.OP(=O)(O)OP(=O)(O)O>>C1=NC2=C(N1)C(=O)NC(=N2)N.C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O	True	True	True	True	True
R12352	N3-fumaroyl-L-2,3-diaminopropanoate:L-glutamine amido-ligase (AMP-forming)	C20961 + C00064 + C00002 + C00001 <=> C20966 + C00025 + C00020 + C00013	6.3.5.-	N3-Fumaroyl-L-2,3-diaminopropanoate + L-Glutamine + ATP + H2O <=> 3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanine + L-Glutamate + AMP + Diphosphate	RC00950  C20961_C20966	C(C(C(=O)O)N)NC(=O)C=CC(=O)O.C(CC(=O)N)C(C(=O)O)N.C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.O>>C(C(C(=O)O)N)NC(=O)C=CC(=O)N.C(CC(=O)O)C(C(=O)O)N.C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N.OP(=O)(O)OP(=O)(O)O	C([C@@H](C(=O)O)N)NC(=O)/C=C/C(=O)O.C(CC(=O)N)[C@@H](C(=O)O)N.C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.O>>C([C@@H](C(=O)O)N)NC(=O)/C=C/C(=O)N.C(CC(=O)O)[C@@H](C(=O)O)N.C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N.OP(=O)(O)OP(=O)(O)O	True	True	True	True	False
R05693	(R)-2-hydroxyacid:NAD+ oxidoreductase	C11499 + C00003 <=> C05528 + C00004 + C00080	1.1.1.310	(S)-3-Sulfolactate + NAD+ <=> 3-Sulfopyruvate + NADH + H+	RC00001  C00003_C00004	OC(=O)[C@H](O)CS(O)(=O)=O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C(C(=O)C(=O)O)S(=O)(=O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]	O=C(O)[C@H](O)CS(=O)(=O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C(C(=O)C(=O)O)S(=O)(=O)O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]	False	True	True	False	False
R11250		C21210 + C21416 <=> C21211 + C00454	2.5.1.135	NDP-1-epi-valienol + 2-Amino-1,5-anhydro-2-deoxyglucitol <=> Salbostatin 6'-phosphate + NDP	RC03401  C21210_C21211	*[C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)O[C@@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@H](O)[C@H]2O.C1C(C(C(C(O1)COP(=O)(O)O)O)O)N>>C1C(C(C(C(O1)COP(=O)(O)O)O)O)NC2C=C(C(C(C2O)O)O)CO.*[C@@H]1O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O	*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O.C1[C@@H]([C@H]([C@@H]([C@H](O1)COP(=O)(O)O)O)O)N>>C1[C@@H]([C@H]([C@@H]([C@H](O1)COP(=O)(O)O)O)O)N[C@H]2C=C([C@H]([C@@H]([C@H]2O)O)O)CO.*[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O	False	True	True	True	False
