REACTION_ID	REACTION_SMILES	EC_NUMBER
47909	O=C1O[C@H](CS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O.[H]O[H]>>O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CS(=O)(=O)[O-].[H+]	3.1.1.99
47913	O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CS(=O)(=O)[O-]>>O=C([O-])C(=O)C[C@H](O)[C@H](O)CS(=O)(=O)[O-].[H]O[H]	4.2.1.162
47925	O=C([O-])C(=O)C[C@H](O)[C@H](O)CS(=O)(=O)[O-]>>[H]C(=O)[C@H](O)CS(=O)(=O)[O-].CC(=O)C(=O)[O-]	4.1.2.58
47929	[H]C(=O)[C@H](O)CS(=O)(=O)[O-].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H]>>O=C([O-])[C@H](O)CS(=O)(=O)[O-].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H+]	1.2.1.97
47933	[H]C(=O)[C@H](O)CS(=O)(=O)[O-].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H]>>O=C([O-])[C@H](O)CS(=O)(=O)[O-].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H+]	1.2.1.97
47937	[H]C(=O)C1=CC=C(O)C=C1.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H]>>O=C([O-])C1=CC=C(O)C=C1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H+]	1.2.1.96
47945	CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>CC(C)=CCC/C(C)=C/COP(=O)([O-])[O-].O=P([O-])([O-])O.[H+]	3.6.1.68
47949	CC1=NC(N)=C(C[N+]2=CSC(CCOP(=O)([O-])[O-])=C2C)C=N1.[H]O[H]>>CC1=NC=C(C[N+]2=CSC(CCO)=C2C)C(N)=N1.O=P([O-])([O-])O	3.1.3.100
47953	*N[C@@H](CCC(N)=O)C(=O)[O-].[H]O[H]>>*N[C@@H](CCC(=O)[O-])C(=O)[O-].[H][N+]([H])([H])[H]	3.5.1.119
47957	O=C([O-])/C=C\C(=O)CC(=O)C(=O)[O-].[H]O[H]>>O=C([O-])/C=C\C(=O)[O-].CC(=O)C(=O)[O-].[H+]	3.7.1.23
47961	*N[C@@H](CC1=CN(P(=O)([O-])[O-])C=N1)C(*)=O.[H]O[H]>>*N[C@@H](CC1=CNC=N1)C(*)=O.O=P([O-])([O-])O	3.9.1.3
47965	*N[C@@H](CC1=CN=CN1P(=O)([O-])[O-])C(*)=O.[H]O[H]>>*N[C@@H](CC1=CNC=N1)C(*)=O.O=P([O-])([O-])O	3.9.1.3
47973	CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](C)C(=O)[C@H](O)[C@H]3O)O2)C(=O)NC1=O>>CC1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@@H]3CC(=O)C(=O)[C@@H](C)O3)O2)C(=O)NC1=O.[H]O[H]	4.2.1.159
47985	CC(C)=CCC/C(C)=C/CC/C(C)=C/[C@H]1[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CC/C=C(\C)CCC=C(C)C.[H]O[H]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/C[C@@H](O)/C=C(\C)CC/C=C(\C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O	4.2.3.156
47989	O=C([O-])C(=O)C[C@H](O)[C@@H](O)CO.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1>>O=C([O-])C(=O)C[C@H](O)C(=O)CO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]	1.1.1.389
47993	NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H+]	7.1.1.1
47997	NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)CC=C1.O=O.[H+]>>[H]OO[H].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1	1.6.3.5
48001	NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)CC=C1.O=O.[H+]>>[H]OO[H].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1	1.6.3.5
48005	COC1=CC=CC=C1OC(CO)C(O)C1=CC(OC)=C(OC)C=C1.[H]OO[H]>>COC1=C(OC)C=C(C=O)C=C1.COC1=CC=CC=C1O.[H]C(=O)CO.[H]O[H]	1.11.1.14
48009	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1=CC=CC=C1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+]>>CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1=CC(O)=CC=C1O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H]	1.14.13.209
48013	CC1=C([N+](=O)[O-])C=C(O)C(O)=C1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CC1=CC(=O)C([O-])=CC1=O.O=N[O-].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H].[H+]	1.14.13.210
48017	CC1=C([N+](=O)[O-])C=C(O)C(O)=C1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O>>CC1=CC(=O)C([O-])=CC1=O.O=N[O-].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H].[H+]	1.14.13.210
48081	[H][C@@]12CCC3=C(/C=C\C(C(C)C)=C/3)[C@@]1(C)CCCC2(C)C.CC1=C(C)C=C2C(=C1)NC1=C(NC(=O)NC1=O)N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].O=O>>[H][C@@]12CCC3=C(/C=C(O)\C(C(C)C)=C/3)[C@@]1(C)CCCC2(C)C.CC1=C(C)C=C2C(=C1)/N=C1/C(=O)[N-]C(=O)N=C1N2C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].[H]O[H].[H+]	1.14.14.175
48097	*N[C@@H](CCCNC(N)=[NH2+])C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O>>*N[C@@H](CCCNC(=[NH2+])N(C)C)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+]	2.1.1.319
48101	*N[C@@H](CCCNC(N)=[NH2+])C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O>>*N[C@@H](CCCNC(=[NH2+])NC)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+]	2.1.1.321
48109	*N[C@@H](CCCNC(N)=[NH2+])C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O>>*N[C@@H](CCCN/C(NC)=[NH+]/C)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+].[H+]	2.1.1.320
48117	*N[C@@H](CCCNC(N)=[NH2+])C(*)=O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O>>*N[C@@H](CCCN(C)C(N)=[NH2+])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+]	2.1.1.322
48129	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])[O-].O=P([O-])([O-])O.[H+]	3.6.1.68
48141	C=CC1=C(C)/C2=C/C3=N/C(=C4\C5=C(C(=O)[C-]4C(=O)OC)/C(C)=C(/C=C4\N=C(/C=C/1N2)C(C)=C4CC)N5)[C@@H](CCC(=O)[O-])[C@@H]3C.S1[Fe]S[Fe+]1.S1[Fe]S[Fe+]1.O=O.[H+].[H+]>>[H]C(=O)C1=C(C)C(CC)=C(CC2=C(C)C3=C(N2)/C(=C2\N=C(/C=C4\NC(=O)C(C=C)=C4C)[C@@H](C)[C@@H]2CCC(=O)[O-])[C-](C(=O)OC)C3=O)N1.S1[Fe+]S[Fe+]1.S1[Fe+]S[Fe+]1	1.14.15.17
48229	*C(=O)OC[C@H](CSC[C@H]([NH3+])C(*)=O)OC(*)=O.[1*]C(=O)OC[C@H](COP(=O)([O-])O[3*])OC([2*])=O>>*C(=O)N[C@@H](CSC[C@@H](COC(*)=O)OC(*)=O)C(*)=O.*OP(=O)([O-])OC[C@@H](CO)OC(*)=O.[H+]	2.3.1.269
48233	[H]C(=O)CC[C@H]([NH3+])C(=O)[O-].CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>CC(=O)N[C@@H](CCC=O)C(=O)[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.[H+]	2.3.1.271
48237	CC(=O)C1=C(O)C=C(O)C=C1O.CC(=O)C1=C(O)C=C(O)C=C1O>>CC(=O)C1=C([O-])C=C(O)C(C(C)=O)=C1O.OC1=CC(O)=CC(O)=C1.[H+]	2.3.1.272
48265	*N[C@@H](CSSS(=O)(=O)[O-])C(*)=O.[H]O[H]>>*N[C@@H](CSS)C(*)=O.O=S(=O)([O-])[O-].[H+]	3.1.6.20
48309	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1=CC=CC2OC12.[H]O[H].[H]O[H]>>[H]C(=O)C/C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]C(=O)[O-].[H+]	4.1.2.44
48313	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1=CC=CC=C1.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=O.[H+]>>CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1=CC=CC2OC12.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H]	1.14.13.208
48341	*C(=O)[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS>>*C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])OP(=O)([O-])O	6.2.1.2
48361	*CC(=O)[O-].[H]OO[H]>>*C(O)C(=O)[O-].[H]O[H]	1.11.2.4
48385	*CCC(=O)[O-].[H]OO[H]>>*C(O)CC(=O)[O-].[H]O[H]	1.11.2.4
48401	*C(=O)[C@@H]1CCCN1*.O=C([O-])CCC(=O)C(=O)[O-].O=O>>*C(=O)[C@@H]1C[C@@H](O)CN1*.O=C([O-])CCC(=O)[O-].O=C=O	1.14.11.29
48433	*N[C@@H](CCCC[NH2+]CC(=O)[C@H](O)[C@H](O)CO)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*N[C@@H](CCCC[NH2+]CC(=O)[C@H](OP(=O)([O-])[O-])[C@H](O)CO)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]	2.7.1.172
48489	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1.*N[C@@H](*)C(*)=O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1>>[H]C(=O)/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C.*N[C@@H](*)C(*)=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]	1.1.1.105
48521	*N[C@@H](CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)OC.[H]O[H]>>*N[C@@H](CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)[O-].CO.[H+]	3.1.1.n2
48545	*N[C@@H](CC(C)C)C(=O)[O-].C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O>>*N[C@@H](CC(C)C)C(=O)OC.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O	2.1.1.233
48549	*N[C@@H](CC(C)C)C(=O)OC.[H]O[H]>>*N[C@@H](CC(C)C)C(=O)[O-].CO.[H+]	3.1.1.89
48557	O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H](O)[C@@H]1O.O=C([O-])C1=CC=C(O)C=C1.[H+]>>O=P([O-])([O-])OC[C@H]1O[C@@H](C2=CC=C(O)C=C2)[C@H](O)[C@@H]1O.O=C=O.O=P([O-])([O-])OP(=O)([O-])O	2.4.2.54
48561	CC(C)=CCNC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H]O[H]>>CC(C)=CCNC1=NC=NC2=C1N=CN2.O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H]1O	3.2.2.n1
48565	C/C(=C\CNC1=C2N=CN([C@@H]3O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)C2=NC=N1)CO.[H]O[H]>>C/C(=C\CNC1=C2N=CNC2=NC=N1)CO.O=P([O-])([O-])OC[C@H]1OC(O)[C@H](O)[C@@H]1O	3.2.2.n1
48581	*OP(=O)([O-])[O-].O=P([O-])([O-])O.[H+]>>*O[H].O=P([O-])([O-])OP(=O)([O-])O	2.7.4.28
48593	[1*]C1=C([2*])C(=O)C([3*])=C([4*])C1=O.[H]C(=O)[O-].[H+]>>[1*]C1=C(O)C([4*])=C([3*])C(O)=C1[2*].O=C=O	1.17.5.3
48613	*NCC(=O)NCC(=O)OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.*N[C@@H](CSS)C(*)=O.[H]*[H]>>*NCC(=O)NCC(=O)[S-].*N[C@@H](CS)C(*)=O.*.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[H+]	2.8.1.11
48637	CCCCC[C@@H](/C=C/C=C\C/C=C\C/C=C\CCCC(=O)[O-])OO>>CCCCCC(=O)/C=C/C=C\C/C=C\C/C=C\CCCC(=O)[O-].[H]O[H]	4.2.1.152
48681	*[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1>>*C(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]	1.1.1.330
48685	*N[C@@H](CCC(=O)N[C@@H](CCCC[NH3+])C(=O)[O-])C(=O)[O-].[H]O[H]>>*N[C@@H](CCC(=O)[O-])C(=O)[O-].[NH3+]CCCC[C@H]([NH3+])C(=O)[O-]	3.5.1.130
48689	CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-])[C@@H](NC(C)=O)C(O)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O.[H]O[H]>>CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)[O-])C(=O)[O-])[C@@H](NC(C)=O)C(O)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O.C[C@@H]([NH3+])C(=O)[O-]	3.4.17.13
48721	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC1=C([O-])C(C)=[N+]([O-])C2=C1C=CC=C2.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC1(O)C(=O)C(C)=[N+]([O-])C2=C1C=CC=C2.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1	1.1.1.394
48733	*NCC(=O)NCC(=O)SC[C@H]([NH3+])C(=O)[O-].[H]O[H]>>*NCC(=O)NCC(=O)[O-].[NH3+][C@@H](CS)C(=O)[O-].[H+]	3.13.1.6
48741	*NCC(=O)NCC(=O)[S-].[NH3+][C@@H](COP(=O)([O-])[O-])C(=O)[O-].[H+]>>*NCC(=O)NCC(=O)SC[C@H]([NH3+])C(=O)[O-].O=P([O-])([O-])O	2.5.1.113
48745	COC1=CC(C[C@H]2C(=O)OC[C@@H]2CC2=CC3=C(C=C2)OCO3)=CC(OC)=C1OC.O=C([O-])CCC(=O)C(=O)[O-].O=O>>[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OC)C(OC)=C1)C1=C(/C=C3/OCO/C3=C/1)C2.O=C([O-])CCC(=O)[O-].O=C=O.[H]O[H]	1.14.20.8
48749	OC[C@@H](O)[C@H](O)CO.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1>>O=C(CO)[C@H](O)CO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]	1.1.1.403
48753	OCC1=C[C@H]([NH2+][C@H]2C[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CCC(=O)C(=O)[O-].O=O>>OCC1=C[C@H](N[C@@H]2[C@H](O)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](CO)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.O=C([O-])CCC(=O)[O-].O=C=O.[H+]	1.14.11.52
