reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R05506(r)/2.3.1C1(rev)/2.3.1.16;	4-asa/2.3.1D3(rev);	0.253589	0.555556	0.478261	0.351351	0.276596	0.283333	0.283951	0.123457	0.126761
R05506/2.3.1C1/2.3.1.16;	4-asa/2.3.1D3;	0.253589	0.555556	0.478261	0.351351	0.276596	0.283333	0.283951	0.123457	0.126761
R05506(r)/2.3.1C1(rev)/2.3.1.16;	4-asa/2.3.1D3;	0.253589	0.555556	0.478261	0.351351	0.276596	0.283333	0.283951	0.123457	0.126761
R04316(r)/2.3.1F1(rev)/2.3.1.128;	4-asa/2.3.1D3(rev);	0.252708	1	0.6	0.333333	0.222222	0.170732	0.127273	0.125	0.21875
R04050(r)/2.3.1D3(rev)/2.3.1.114;	4-asa/2.3.1D3;	0.252632	1	0.666667	0.4375	0.35	0.266667	0.253165	0.0759494	0.0333333
R04050/2.3.1D3/2.3.1.114;	4-asa/2.3.1D3(rev);	0.252632	1	0.666667	0.4375	0.35	0.266667	0.253165	0.0759494	0.0333333
R04050/2.3.1D3/2.3.1.114;	4-asa/2.3.1D3(rev);	0.252632	1	0.666667	0.4375	0.35	0.266667	0.253165	0.0759494	0.0333333
R04050(r)/2.3.1D3(rev)/2.3.1.114;	4-asa/2.3.1D3;	0.252632	1	0.666667	0.4375	0.35	0.266667	0.253165	0.0759494	0.0333333
R10254(r)/2.3.1F1(rev)/;	4-asa/2.3.1D3(rev);	0.251634	0.714286	0.647059	0.333333	0.3	0.243902	0.180328	0.142857	0.150943
R10254(r)/2.3.1F1(rev)/;	4-asa/2.3.1D3(rev);	0.251634	0.714286	0.647059	0.333333	0.3	0.243902	0.180328	0.142857	0.150943
R04950(r)/2.3.1D3(rev)/2.3.1.80;	4-asa/2.3.1D3(rev);	0.250883	1	0.75	0.4	0.210526	0.152174	0.114754	0.125	0.21875
R02152/2.3.1D3/;	4-asa/2.3.1D3;	0.250883	1	0.857143	0.545455	0.275862	0.166667	0.112903	0.1	0.166667
R02152(r)/2.3.1D3(rev)/;	4-asa/2.3.1D3(rev);	0.250883	1	0.857143	0.545455	0.275862	0.166667	0.112903	0.1	0.166667
R04950/2.3.1D3/2.3.1.80;	4-asa/2.3.1D3;	0.250883	1	0.75	0.4	0.210526	0.152174	0.114754	0.125	0.21875
R10473(r)/2.3.1D1(rev)/2.3.1.224;	4-asa/2.3.1D3(rev);	0.250871	0.571429	0.444444	0.285714	0.258065	0.219512	0.20339	0.178571	0.225
R10473(r)/2.3.1D1(rev)/2.3.1.224;	4-asa/2.3.1D3(rev);	0.250871	0.571429	0.444444	0.285714	0.258065	0.219512	0.20339	0.178571	0.225
R05841(r)/2.3.1D3(rev)/2.3.1.13,2.3.1.192;	4-asa/2.3.1D3(rev);	0.250729	1	0.75	0.5	0.27027	0.2	0.152778	0.128571	0.137931
R05841/2.3.1D3/2.3.1.13,2.3.1.192;	4-asa/2.3.1D3;	0.250729	1	0.75	0.5	0.27027	0.2	0.152778	0.128571	0.137931
R05841(r)/2.3.1D3(rev)/2.3.1.13,2.3.1.192;	4-asa/2.3.1D3(rev);	0.250729	1	0.75	0.5	0.27027	0.2	0.152778	0.128571	0.137931
R09255(r)/2.3.1D3(rev)/2.3.1.64;	4-asa/2.3.1D3(rev);	0.250681	1	1	0.652174	0.323529	0.229167	0.146667	0.107143	0.116883
R03994(r)/2.3.1D3(rev)/2.3.1.145;	4-asa/2.3.1D3(rev);	0.250681	1	0.875	0.535714	0.268293	0.175439	0.151899	0.128571	0.140625
R03994(r)/2.3.1D3(rev)/2.3.1.145;	4-asa/2.3.1D3(rev);	0.250681	1	0.875	0.535714	0.268293	0.175439	0.151899	0.128571	0.140625
R03760/2.3.1F1/2.3.1.87;	4-asa/2.3.1D3;	0.25	1	0.75	0.36	0.269231	0.171429	0.113208	0.106383	0.147059
R06978(r)/2.3.1F1(rev)/2.3.1.178;	4-asa/2.3.1D3(rev);	0.249097	1	0.75	0.407407	0.242424	0.139535	0.12069	0.115385	0.194444
