reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R09230/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.295052	0.533333	0.511628	0.409639	0.317241	0.289474	0.27027	0.265027	0.273839
R09230/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.295052	0.533333	0.511628	0.409639	0.317241	0.289474	0.27027	0.265027	0.273839
R09235/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.294621	0.533333	0.511628	0.409639	0.312925	0.286957	0.269697	0.267956	0.272506
R09235/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.294621	0.533333	0.511628	0.409639	0.312925	0.286957	0.269697	0.267956	0.272506
R09232/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.292905	0.533333	0.511628	0.409639	0.317241	0.289474	0.267062	0.262162	0.271186
R08016/1.7.1B2/;	balsalazide/1.7.1A2(rev);	0.292593	0.666667	0.62963	0.480769	0.420455	0.320261	0.290749	0.237705	0.191882
R08016/1.7.1B2/;	balsalazide/1.7.1A2(rev);	0.292593	0.666667	0.62963	0.480769	0.420455	0.320261	0.290749	0.237705	0.191882
R09231/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.292476	0.533333	0.511628	0.409639	0.312925	0.286957	0.266467	0.265027	0.26988
R09231/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.291843	0.533333	0.511628	0.409639	0.317241	0.286957	0.267062	0.259358	0.271186
R08045/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.291491	0.533333	0.511628	0.409639	0.317241	0.286957	0.265487	0.260753	0.26988
R09232/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.291415	0.533333	0.511628	0.409639	0.312925	0.284483	0.266467	0.262162	0.26988
R08046/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.291063	0.533333	0.511628	0.409639	0.312925	0.284483	0.264881	0.263587	0.268585
R08046/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.291063	0.533333	0.511628	0.409639	0.312925	0.284483	0.264881	0.263587	0.268585
R08044/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.291063	0.533333	0.511628	0.409639	0.312925	0.284483	0.264881	0.263587	0.268585
R08044/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.290439	0.533333	0.511628	0.409639	0.317241	0.284483	0.265487	0.257979	0.26988
R08046/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.290361	0.533333	0.511628	0.409639	0.312925	0.279661	0.264881	0.263587	0.268585
R08046/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.290361	0.533333	0.511628	0.409639	0.312925	0.279661	0.264881	0.263587	0.268585
R08045/1.7.1C1(rev)/;	balsalazide/1.7.1A2;	0.290012	0.533333	0.511628	0.409639	0.312925	0.282051	0.264881	0.260753	0.268585
