reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R02985(r)/3.2.1A2/3.2.1.117,3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.432119	1	0.888889	0.736842	0.683333	0.556818	0.435897	0.325581	0.15493
R01194(r)/3.2.1A1(rev)/3.2.1.22;	diclofenac glucuronide/3.2.1A1(rev);	0.430044	1	0.8	0.644444	0.589041	0.485981	0.414286	0.344828	0.233577
R01194(r)/3.2.1A2(rev)/3.2.1.22;	diclofenac glucuronide/3.2.1A1(rev);	0.430044	1	0.8	0.644444	0.589041	0.485981	0.414286	0.344828	0.233577
R04512(r)/3.2.1A2(rev)/3.2.1.56;	diclofenac glucuronide/3.2.1A1(rev);	0.429858	1	0.8	0.688889	0.626667	0.517544	0.435065	0.348837	0.227027
R04512(r)/3.2.1A1(rev)/3.2.1.56;	diclofenac glucuronide/3.2.1A1(rev);	0.429858	1	0.8	0.688889	0.626667	0.517544	0.435065	0.348837	0.227027
R10040/3.2.1A2/3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.429616	1	0.727273	0.574468	0.571429	0.536585	0.466019	0.333333	0.145455
R10040/3.2.1A1/3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.429616	1	0.727273	0.574468	0.571429	0.536585	0.466019	0.333333	0.145455
R05134(r)/3.2.1A2(rev)/3.2.1.86;	diclofenac glucuronide/3.2.1A1(rev);	0.428994	1	0.8	0.674419	0.6	0.5	0.440299	0.357143	0.196078
R05134(r)/3.2.1A1(rev)/3.2.1.86;	diclofenac glucuronide/3.2.1A1(rev);	0.428994	1	0.8	0.674419	0.6	0.5	0.440299	0.357143	0.196078
R10809/3.2.1A1/3.2.1.163;	diclofenac glucuronide/3.2.1A1(rev);	0.428088	1	0.888889	0.736842	0.683333	0.556818	0.431034	0.309524	0.135338
R10809/3.2.1A2/3.2.1.163;	diclofenac glucuronide/3.2.1A1(rev);	0.428088	1	0.888889	0.736842	0.683333	0.556818	0.431034	0.309524	0.135338
R01103/3.2.1A2/3.2.1.22;	diclofenac glucuronide/3.2.1A1(rev);	0.427869	1	0.888889	0.736842	0.683333	0.556818	0.435897	0.320611	0.150685
R01103/3.2.1A1/3.2.1.22;	diclofenac glucuronide/3.2.1A1(rev);	0.427869	1	0.888889	0.736842	0.683333	0.556818	0.435897	0.320611	0.150685
R04949/3.2.1A2/3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.427007	1	0.727273	0.541667	0.571429	0.536585	0.466019	0.333333	0.145455
R04949/3.2.1A1/3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.427007	1	0.727273	0.541667	0.571429	0.536585	0.466019	0.333333	0.145455
R01460(r)/3.2.1A2(rev)/3.2.1.104;	diclofenac glucuronide/3.2.1A1(rev);	0.426612	1	0.8	0.707317	0.737705	0.59375	0.439716	0.329193	0.187817
R01460(r)/3.2.1A1(rev)/3.2.1.104;	diclofenac glucuronide/3.2.1A1(rev);	0.426612	1	0.8	0.707317	0.737705	0.59375	0.439716	0.329193	0.187817
R10039/3.2.1A1/3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.424512	1	0.727273	0.583333	0.590909	0.517647	0.457143	0.324324	0.140351
R10039/3.2.1A2/3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.424512	1	0.727273	0.583333	0.590909	0.517647	0.457143	0.324324	0.140351
R02558/3.2.1A1/3.2.1.118,3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.424144	1	0.8	0.636364	0.61194	0.526882	0.452991	0.322835	0.150376
R02558/3.2.1A2/3.2.1.118,3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.424144	1	0.8	0.636364	0.61194	0.526882	0.452991	0.322835	0.150376
R02558/3.2.1A1/3.2.1.118,3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.424144	1	0.8	0.636364	0.61194	0.526882	0.452991	0.322835	0.150376
R02558/3.2.1A2/3.2.1.118,3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.424144	1	0.8	0.636364	0.61194	0.526882	0.452991	0.322835	0.150376
R04270(r)/3.2.1A2(rev)/3.2.1.63;	diclofenac glucuronide/3.2.1A1(rev);	0.422789	1	0.8	0.674419	0.623188	0.5	0.411765	0.328671	0.197183
R04270(r)/3.2.1A1(rev)/3.2.1.63;	diclofenac glucuronide/3.2.1A1(rev);	0.422789	1	0.8	0.674419	0.623188	0.5	0.411765	0.328671	0.197183
R04783(r)/3.2.1A2(rev)/3.2.1.23;	diclofenac glucuronide/3.2.1A1(rev);	0.42268	1	0.8	0.644444	0.633803	0.5	0.410072	0.317241	0.205674
R04783(r)/3.2.1A1(rev)/3.2.1.23;	diclofenac glucuronide/3.2.1A1(rev);	0.42268	1	0.8	0.644444	0.633803	0.5	0.410072	0.317241	0.205674
R11543(r)/3.2.1A2(rev)/3.2.1.199;	diclofenac glucuronide/3.2.1A1(rev);	0.422151	1	0.888889	0.783784	0.615385	0.479592	0.427419	0.328244	0.166667
R11543(r)/3.2.1A1(rev)/3.2.1.199;	diclofenac glucuronide/3.2.1A1(rev);	0.422151	1	0.888889	0.783784	0.615385	0.479592	0.427419	0.328244	0.166667
R11543(r)/3.2.1A1(rev)/3.2.1.199;	diclofenac glucuronide/3.2.1A1(rev);	0.422151	1	0.888889	0.783784	0.615385	0.479592	0.427419	0.328244	0.166667
R11543(r)/3.2.1A2(rev)/3.2.1.199;	diclofenac glucuronide/3.2.1A1(rev);	0.422151	1	0.888889	0.783784	0.615385	0.479592	0.427419	0.328244	0.166667
R10580/3.2.1A2/3.2.1.188;	diclofenac glucuronide/3.2.1A1(rev);	0.421553	1	0.888889	0.7	0.683333	0.563218	0.429752	0.318519	0.158228
R10580/3.2.1A1/3.2.1.188;	diclofenac glucuronide/3.2.1A1(rev);	0.421553	1	0.888889	0.7	0.683333	0.563218	0.429752	0.318519	0.158228
R11682(r)/3.2.1A2(rev)/;	diclofenac glucuronide/3.2.1A1(rev);	0.421409	1	0.8	0.674419	0.671642	0.56	0.43662	0.327273	0.195767
R11682(r)/3.2.1A1(rev)/;	diclofenac glucuronide/3.2.1A1(rev);	0.421409	1	0.8	0.674419	0.671642	0.56	0.43662	0.327273	0.195767
R11682(r)/3.2.1A2(rev)/;	diclofenac glucuronide/3.2.1A1(rev);	0.421409	1	0.8	0.674419	0.671642	0.56	0.43662	0.327273	0.195767
R11682(r)/3.2.1A1(rev)/;	diclofenac glucuronide/3.2.1A1(rev);	0.421409	1	0.8	0.674419	0.671642	0.56	0.43662	0.327273	0.195767
R03820(r)/3.2.1A1(rev)/3.2.1.105;	diclofenac glucuronide/3.2.1A1(rev);	0.421409	1	0.8	0.674419	0.671642	0.56	0.43662	0.327273	0.195767
R03820(r)/3.2.1A2(rev)/3.2.1.105;	diclofenac glucuronide/3.2.1A1(rev);	0.421409	1	0.8	0.674419	0.671642	0.56	0.43662	0.327273	0.195767
R03820(r)/3.2.1A1(rev)/3.2.1.105;	diclofenac glucuronide/3.2.1A1(rev);	0.421409	1	0.8	0.674419	0.671642	0.56	0.43662	0.327273	0.195767
R03820(r)/3.2.1A2(rev)/3.2.1.105;	diclofenac glucuronide/3.2.1A1(rev);	0.421409	1	0.8	0.674419	0.671642	0.56	0.43662	0.327273	0.195767
R04998(r)/3.2.1A1(rev)/3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.42097	1	0.8	0.6	0.549296	0.494949	0.429688	0.356589	0.185185
R04998(r)/3.2.1A2(rev)/3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.42097	1	0.8	0.6	0.549296	0.494949	0.429688	0.356589	0.185185
R03642(r)/3.2.1A2/3.2.1.119;	diclofenac glucuronide/3.2.1A1(rev);	0.420085	1	0.8	0.636364	0.617647	0.546392	0.461538	0.337662	0.186813
R03642(r)/3.2.1A1/3.2.1.119;	diclofenac glucuronide/3.2.1A1(rev);	0.420085	1	0.8	0.636364	0.617647	0.546392	0.461538	0.337662	0.186813
R03642(r)/3.2.1A2/3.2.1.119;	diclofenac glucuronide/3.2.1A1(rev);	0.420085	1	0.8	0.636364	0.617647	0.546392	0.461538	0.337662	0.186813
R03642(r)/3.2.1A1/3.2.1.119;	diclofenac glucuronide/3.2.1A1(rev);	0.420085	1	0.8	0.636364	0.617647	0.546392	0.461538	0.337662	0.186813
R00837(r)/3.2.1A2(rev)/3.2.1.122,3.2.1.93;	diclofenac glucuronide/3.2.1A1(rev);	0.41774	1	0.8	0.674419	0.623188	0.5	0.414286	0.326797	0.202532
R00837(r)/3.2.1A1(rev)/3.2.1.122,3.2.1.93;	diclofenac glucuronide/3.2.1A1(rev);	0.41774	1	0.8	0.674419	0.623188	0.5	0.414286	0.326797	0.202532
R09673(r)/3.2.1A2(rev)/3.2.1.169;	diclofenac glucuronide/3.2.1A1(rev);	0.416796	1	0.8	0.666667	0.565217	0.480392	0.412698	0.333333	0.202797
R09673(r)/3.2.1A1(rev)/3.2.1.169;	diclofenac glucuronide/3.2.1A1(rev);	0.416796	1	0.8	0.666667	0.565217	0.480392	0.412698	0.333333	0.202797
R09723/3.2.1A1/3.2.1.175;	diclofenac glucuronide/3.2.1A1(rev);	0.415094	1	1	0.789474	0.5625	0.488889	0.444444	0.313559	0.125926
R09723/3.2.1A2/3.2.1.175;	diclofenac glucuronide/3.2.1A1(rev);	0.415094	1	1	0.789474	0.5625	0.488889	0.444444	0.313559	0.125926
R08260(r)/3.2.1A1(rev)/3.2.1.31;	diclofenac glucuronide/3.2.1A1(rev);	0.41502	1	0.8	0.674419	0.666667	0.57	0.457746	0.341463	0.169811
R08260(r)/3.2.1A2(rev)/3.2.1.31;	diclofenac glucuronide/3.2.1A1(rev);	0.41502	1	0.8	0.674419	0.666667	0.57	0.457746	0.341463	0.169811
R11942(r)/3.2.1A1(rev)/3.2.1.206;	diclofenac glucuronide/3.2.1A1(rev);	0.412329	1	0.8	0.674419	0.623188	0.529412	0.426573	0.319018	0.191011
R11942(r)/3.2.1A2(rev)/3.2.1.206;	diclofenac glucuronide/3.2.1A1(rev);	0.412329	1	0.8	0.674419	0.623188	0.529412	0.426573	0.319018	0.191011
R11942(r)/3.2.1A2(rev)/3.2.1.206;	diclofenac glucuronide/3.2.1A1(rev);	0.412329	1	0.8	0.674419	0.623188	0.529412	0.426573	0.319018	0.191011
R11942(r)/3.2.1A1(rev)/3.2.1.206;	diclofenac glucuronide/3.2.1A1(rev);	0.412329	1	0.8	0.674419	0.623188	0.529412	0.426573	0.319018	0.191011
R10035/3.2.1A2/3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.412044	1	0.8	0.636364	0.61194	0.526882	0.438017	0.303704	0.143885
R10035/3.2.1A1/3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.412044	1	0.8	0.636364	0.61194	0.526882	0.438017	0.303704	0.143885
